Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 095 JAMES CITY COUNTY,0401,401 - STONEHOUSE A,"4,399",107,"4,506",95,12,,19,"60,258","1,576","61,834",961,218,128,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 095 JAMES CITY COUNTY,0402,402 - STONEHOUSE B,"5,889",137,"6,026",79,17,6,19,"60,258","1,576","61,834",961,218,128,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 095 JAMES CITY COUNTY,0403,403 - STONEHOUSE C,"3,626",60,"3,686",56,16,4,19,"60,258","1,576","61,834",961,218,128,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 095 JAMES CITY COUNTY,0501,501 - ROBERTS A,"2,036",81,"2,117",36,2,1,19,"60,258","1,576","61,834",961,218,128,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 095 JAMES CITY COUNTY,0502,502 - ROBERTS B,"3,946",75,"4,021",48,30,22,19,"60,258","1,576","61,834",961,218,128,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 095 JAMES CITY COUNTY,0503,503 - ROBERTS C,825,40,865,12,1,3,19,"60,258","1,576","61,834",961,218,128,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 095 JAMES CITY COUNTY,0504,504 - ROBERTS D,"3,691",99,"3,790",57,16,10,19,"60,258","1,576","61,834",961,218,128,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 097 KING & QUEEN COUNTY,0101,101 - OWENTON,"1,010",24,"1,034",2,,,5,"5,186",98,"5,284",28,3,2,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 097 KING & QUEEN COUNTY,0201,201 - CLARKS,"1,051",15,"1,066",6,1,,5,"5,186",98,"5,284",28,3,2,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 097 KING & QUEEN COUNTY,0301,301 - SHACKLEFORDS,"1,039",27,"1,066",8,1,,5,"5,186",98,"5,284",28,3,2,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 097 KING & QUEEN COUNTY,0401,401 - COURTHOUSE,"1,122",17,"1,139",11,1,1,5,"5,186",98,"5,284",28,3,2,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 097 KING & QUEEN COUNTY,0501,501 - OLDMILL,964,15,979,1,,1,5,"5,186",98,"5,284",28,3,2,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 099 KING GEORGE COUNTY,0101,101 - COURTHOUSE,"3,454",97,"3,551",67,8,1,5,"18,175",556,"18,731",391,35,17,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 099 KING GEORGE COUNTY,0102,102 - PASSAPATANZY,"1,577",31,"1,608",25,4,1,5,"18,175",556,"18,731",391,35,17,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 099 KING GEORGE COUNTY,0201,201 - MONROE,"4,457",134,"4,591",105,10,11,5,"18,175",556,"18,731",391,35,17,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 099 KING GEORGE COUNTY,0301,301 - DAHLGREN,"4,193",196,"4,389",129,8,2,5,"18,175",556,"18,731",391,35,17,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 099 KING GEORGE COUNTY,0401,401 - SHILOH,"4,494",98,"4,592",65,5,2,5,"18,175",556,"18,731",391,35,17,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 101 KING WILLIAM COUNTY,0101,101 - WEST POINT,"2,350",91,"2,441",22,2,4,6,"13,102",223,"13,325",84,4,13,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 101 KING WILLIAM COUNTY,0201,201 - SWEET HALL,911,8,919,7,,,6,"13,102",223,"13,325",84,4,13,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 101 KING WILLIAM COUNTY,0202,202 - COURTHOUSE,"1,710",17,"1,727",12,,2,6,"13,102",223,"13,325",84,4,13,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 101 KING WILLIAM COUNTY,0301,301 - AYLETT,"2,622",36,"2,658",10,,3,6,"13,102",223,"13,325",84,4,13,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 101 KING WILLIAM COUNTY,0401,401 - MANQUIN,"2,822",48,"2,870",16,1,3,6,"13,102",223,"13,325",84,4,13,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 101 KING WILLIAM COUNTY,0501,501 - MANGOHICK,"2,687",23,"2,710",17,1,1,6,"13,102",223,"13,325",84,4,13,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 103 LANCASTER COUNTY,0101,101 - PRECINCT 1-1,"1,800",24,"1,824",11,4,1,6,"8,864",110,"8,974",48,19,21,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 103 LANCASTER COUNTY,0201,201 - PRECINCT 2-1,"1,609",20,"1,629",9,3,1,6,"8,864",110,"8,974",48,19,21,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 103 LANCASTER COUNTY,0301,301 - PRECINCT 3-1,"1,300",14,"1,314",10,3,2,6,"8,864",110,"8,974",48,19,21,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 103 LANCASTER COUNTY,0302,302 - PRECINCT 3-2,638,7,645,,1,4,6,"8,864",110,"8,974",48,19,21,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 103 LANCASTER COUNTY,0401,401 - PRECINCT 4-1,"1,571",20,"1,591",9,2,1,6,"8,864",110,"8,974",48,19,21,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 103 LANCASTER COUNTY,0501,501 - PRECINCT 5-1,"1,946",25,"1,971",9,6,12,6,"8,864",110,"8,974",48,19,21,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0101,101 - ELYDALE,852,66,918,5,1,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0102,102 - EWING,823,52,875,5,1,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0103,103 - ROSE HILL,"1,510",67,"1,577",1,,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0201,201 - BLACKWATER,274,18,292,1,,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0202,202 - FLATWOODS,"1,109",33,"1,142",4,,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0203,203 - JONESVILLE,"1,776",53,"1,829",6,,2,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0301,301 - BEN HUR,"1,833",64,"1,897",8,1,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0302,302 - WOODWAY,"1,178",50,"1,228",4,,1,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0401,401 - STICKLEYVILLE,651,38,689,,,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0402,402 - JASPER,486,15,501,1,,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0403,403 - SEMINARY,606,22,628,2,,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0404,404 - DRYDEN,"1,219",35,"1,254",8,,1,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0501,501 - SAINT CHARLES,704,40,744,,,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0502,502 - PENNINGTON,"1,382",46,"1,428",7,,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0503,503 - ROBBINS CHAPEL,194,13,207,,,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 105 LEE COUNTY,0504,504 - KEOKEE,284,8,292,,,,16,"14,881",620,"15,501",52,3,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0107,107 - LITTLE RIVER,"3,024",59,"3,083",26,19,7,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0108,108 - MERCER,"2,945",92,"3,037",30,14,4,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0112,112 - FREEDOM,"2,502",55,"2,557",18,15,8,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0114,114 - DULLES SOUTH,"3,021",57,"3,078",27,10,3,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0117,117 - CARTER,"1,703",88,"1,791",9,5,14,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0118,118 - MOOREFIELD,"3,616",124,"3,740",25,16,7,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0119,119 - ARCOLA,"2,655",72,"2,727",19,10,3,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0120,120 - LUNSFORD,"3,566",60,"3,626",26,13,3,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0121,121 - TOWN HALL,"1,921",64,"1,985",8,12,4,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0122,122 - HUTCHISON FARM,"3,502",81,"3,583",19,24,11,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0123,123 - CARDINAL RIDGE,"1,816",34,"1,850",16,8,5,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0124,124 - LIBERTY,"2,593",75,"2,668",22,30,7,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0125,125 - ROCK RIDGE,"2,740",45,"2,785",9,20,10,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0126,126-GOSHEN POST,"3,232",94,"3,326",31,18,5,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0207,207 - RIVER BEND,"1,867",44,"1,911",13,11,6,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0208,208 - ALGONKIAN,"1,936",66,"2,002",13,18,6,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0209,209 - POTOMAC FALLS,"2,876",132,"3,008",18,28,8,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0210,210 - CASCADES,"3,674",141,"3,815",24,36,15,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0213,213 - COUNTRYSIDE,"1,230",47,"1,277",8,12,5,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0214,214 - SUGARLAND NORTH,"3,497",85,"3,582",23,30,12,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0215,215 - SUGARLAND SOUTH,"3,189",88,"3,277",25,21,6,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0216,216 - LOWES ISLAND,"2,787",66,"2,853",15,33,8,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0217,217 - SOUTH BANK,"3,362",81,"3,443",15,25,21,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0218,218 - UNIVERSITY CENTER,"2,811",144,"2,955",19,26,12,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0219,219 - GALILEE CHURCH,"2,550",109,"2,659",8,12,11,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0301,301 - PURCELLVILLE,"3,491",78,"3,569",27,16,4,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0302,302 - ROUND HILL,"2,985",76,"3,061",24,18,6,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0303,303 - HILLSBORO,"2,675",118,"2,793",14,17,4,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0305,305 - PHILOMONT,"1,328",24,"1,352",15,5,8,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0307,307 - MIDDLEBURG,"1,425",38,"1,463",11,9,12,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0308,308 - ST LOUIS,"1,489",44,"1,533",5,10,4,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0309,309 - ALDIE,"1,064",37,"1,101",5,3,2,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0310,310 - MOUNTAIN VIEW,"3,997",130,"4,127",35,23,5,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0311,311 - ROUND HILL ELEMENTARY,"3,319",68,"3,387",22,18,3,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0312,312 - BRIAR WOODS,"3,421",112,"3,533",25,35,12,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0313,313 - PINEBROOK,"3,631",40,"3,671",26,28,7,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0314,314 - LEGACY,"2,955",99,"3,054",22,24,7,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0315,315 - FIREHOUSE,976,20,996,8,7,4,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0316,316 - CREIGHTON'S CORNER,"3,989",177,"4,166",41,54,6,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0318,318 - MADISON'S TRUST,"4,308",65,"4,373",30,25,3,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0319,319 - JOHN CHAMPE,"5,237",74,"5,311",33,15,2,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0320,320 - STONE HILL,"4,620",136,"4,756",31,29,7,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0321,321 - BRAMBLETON MIDDLE,"2,127",58,"2,185",15,19,4,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0322,322-BUFFALO TRAIL,"2,574",22,"2,596",24,3,3,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0401,401 - WEST LOVETTSVILLE,"3,879",111,"3,990",38,19,4,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0402,402 - WATERFORD,"3,272",71,"3,343",35,25,16,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0403,403 - LUCKETTS,"3,959",116,"4,075",33,49,12,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0407,407 - HARPER PARK,"2,079",49,"2,128",12,17,5,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0408,408 - EVERGREEN,"3,960",105,"4,065",23,29,7,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0409,409 - CLARKES GAP,"3,361",78,"3,439",26,24,11,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0411,411 - EAST LOVETTSVILLE,"2,437",60,"2,497",20,14,8,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0413,413 - TUSCARORA,154,11,165,1,,1,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0414,414 - RED ROCK,"1,832",43,"1,875",5,12,2,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0416,416 - HAMILTON,"3,656",81,"3,737",17,25,6,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0420,420 - RIVER CREEK,"3,091",107,"3,198",23,29,26,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0421,421 - BETWEEN THE HILLS,377,26,403,2,4,,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0422,422 - SYCOLIN CREEK,"2,437",75,"2,512",20,10,4,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0501,501 - WEST LEESBURG,"3,099",100,"3,199",19,23,17,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0502,502 - EAST LEESBURG,"3,669",190,"3,859",23,23,12,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0503,503 - DRY MILL,"1,536",34,"1,570",6,12,6,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0504,504 - SMARTS MILL,"3,477",111,"3,588",26,16,13,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0505,505 - COOL SPRING,"3,322",90,"3,412",30,28,8,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0506,506 - BRANDON PARK,"2,120",115,"2,235",6,10,2,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0507,507 - GREENWAY,"1,675",78,"1,753",10,16,11,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0508,508 - BALLS BLUFF,"3,167",96,"3,263",23,20,9,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0509,509 - TOLBERT,"4,094",142,"4,236",28,20,5,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0510,510 - HERITAGE,"1,945",60,"2,005",11,11,1,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0615,615 - HILLSIDE,"2,909",73,"2,982",29,35,5,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0616,616 - EAGLE RIDGE,"3,266",75,"3,341",16,28,7,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0617,617 - OAK GROVE,"1,396",52,"1,448",7,6,,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0619,619 - RIDGETOP,"1,977",138,"2,115",22,15,8,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0620,620 - RUSSELL BRANCH,"3,516",104,"3,620",26,39,5,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0621,621 - DOMINION TRAIL,"3,881",91,"3,972",14,30,10,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0622,622 - FARMWELL STATION,"3,883",121,"4,004",19,33,8,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0623,623 - WELLER,"4,434",68,"4,502",15,25,9,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0625,625 - MILL RUN,"1,417",23,"1,440",14,4,4,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0626,626 - ASHBY PONDS,"1,619",12,"1,631",3,4,3,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 107 LOUDOUN COUNTY,0627,627 - ASHBROOK,"1,216",84,"1,300",4,7,8,98,"275,768","7,966","283,734","1,860","1,973",722,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
